AreaCode,Year,LitresPerCapita,RecordStatus
ESP,2005,11.7,Recorded
ESP,2005,0.54,Unrecorded
ESP,2006,12.139999999999999,Total
ESP,2006,11.61,Recorded
ESP,2006,0.53,Unrecorded
ESP,2007,11.59,Total
ESP,2007,11.05,Recorded
ESP,2007,0.54,Unrecorded
ESP,2008,10.99,Total
ESP,2008,10.43,Recorded
ESP,2008,0.56,Unrecorded
ESP,2009,10.25,Total
ESP,2009,9.66,Recorded
ESP,2009,0.59,Unrecorded
ESP,2010,9.719999999999999,Total
ESP,2010,9.11,Recorded
ESP,2010,0.61,Unrecorded
ESP,2011,9.209999999999999,Total
ESP,2011,8.59,Recorded
ESP,2011,0.62,Unrecorded
ESP,2012,9.090000000000002,Total
ESP,2012,8.46,Recorded
ESP,2012,0.63,Unrecorded
ESP,2013,8.790000000000001,Total
ESP,2013,8.16,Recorded
ESP,2013,0.63,Unrecorded
ESP,2014,9.4,Total
ESP,2014,8.8,Recorded
ESP,2014,0.6,Unrecorded
ESP,2015,10.17,Total
ESP,2015,9.61,Recorded
ESP,2015,0.56,Unrecorded
ESP,2016,11.19,Total
ESP,2016,10.67,Recorded
ESP,2016,0.52,Unrecorded
ESP,2017,11.19,Total
ESP,2017,10.68,Recorded
ESP,2017,0.51,Unrecorded
ESP,2018,11.17,Total
ESP,2018,10.67,Recorded
ESP,2018,0.5,Unrecorded
ESP,2019,11.17,Total
ESP,2019,10.67,Recorded
ESP,2019,0.5,Unrecorded
ESP,2020,9.370000000000001,Total
ESP,2020,8.8,Recorded
ESP,2020,0.57,Unrecorded
LKA,2000,1.88,Total
LKA,2000,1.66,Recorded
LKA,2000,0.22,Unrecorded
LKA,2001,1.88,Total
LKA,2001,1.66,Recorded
LKA,2001,0.22,Unrecorded
LKA,2002,1.96,Total
LKA,2002,1.73,Recorded
LKA,2002,0.23,Unrecorded
LKA,2003,1.8699999999999999,Total
LKA,2003,1.65,Recorded
LKA,2003,0.22,Unrecorded
LKA,2004,1.99,Total
LKA,2004,1.76,Recorded
LKA,2004,0.23,Unrecorded
LKA,2005,2.06,Total
LKA,2005,1.82,Recorded
LKA,2005,0.24,Unrecorded
LKA,2006,2.33,Total
LKA,2006,2.07,Recorded
LKA,2006,0.26,Unrecorded
LKA,2007,2.38,Total
LKA,2007,2.12,Recorded
LKA,2007,0.26,Unrecorded
LKA,2008,2.41,Total
LKA,2008,2.15,Recorded
LKA,2008,0.26,Unrecorded
LKA,2009,2.41,Total
LKA,2009,2.15,Recorded
LKA,2009,0.26,Unrecorded
LKA,2010,2.61,Total
LKA,2010,2.34,Recorded
LKA,2010,0.27,Unrecorded
LKA,2011,2.9,Total
LKA,2011,2.61,Recorded
LKA,2011,0.29,Unrecorded
LKA,2012,3.0100000000000002,Total
LKA,2012,2.72,Recorded
LKA,2012,0.29,Unrecorded
LKA,2013,2.9299999999999997,Total
LKA,2013,2.65,Recorded
LKA,2013,0.28,Unrecorded
LKA,2014,2.87,Total
LKA,2014,2.59,Recorded
LKA,2014,0.28,Unrecorded
LKA,2015,2.87,Total
LKA,2015,2.59,Recorded
LKA,2015,0.28,Unrecorded
LKA,2016,2.91,Total
LKA,2016,2.63,Recorded
LKA,2016,0.28,Unrecorded
LKA,2017,2.86,Total
LKA,2017,2.59,Recorded
LKA,2017,0.27,Unrecorded
LKA,2018,2.83,Total
LKA,2018,2.56,Recorded
LKA,2018,0.27,Unrecorded
LKA,2019,2.83,Total
LKA,2019,2.56,Recorded
LKA,2019,0.27,Unrecorded
LKA,2020,2.92,Total
LKA,2020,2.64,Recorded
LKA,2020,0.28,Unrecorded
SDN,2000,0.0,Total
SDN,2000,0.0,Recorded
SDN,2000,0.0,Unrecorded
SDN,2001,0.0,Total
SDN,2001,0.0,Recorded
SDN,2001,0.0,Unrecorded
SDN,2002,0.0,Total
SDN,2002,0.0,Recorded
SDN,2002,0.0,Unrecorded
SDN,2003,0.0,Total
SDN,2003,0.0,Recorded
SDN,2003,0.0,Unrecorded
SDN,2004,0.0,Total
SDN,2004,0.0,Recorded
SDN,2004,0.0,Unrecorded
SDN,2005,0.0,Total
SDN,2005,0.0,Recorded
SDN,2005,0.0,Unrecorded
SDN,2006,0.0,Total
SDN,2006,0.0,Recorded
SDN,2006,0.0,Unrecorded
SDN,2007,0.0,Total
SDN,2007,0.0,Recorded
SDN,2007,0.0,Unrecorded
SDN,2008,0.0,Total
SDN,2008,0.0,Recorded
SDN,2008,0.0,Unrecorded
SDN,2009,0.0,Total
SDN,2009,0.0,Recorded
SDN,2009,0.0,Unrecorded
SDN,2010,0.046,Total
SDN,2010,0.028,Recorded
SDN,2010,0.018,Unrecorded
SDN,2011,0.046,Total
SDN,2011,0.028,Recorded
SDN,2011,0.018,Unrecorded
SDN,2012,0.046,Total
SDN,2012,0.028,Recorded
SDN,2012,0.018,Unrecorded
SDN,2013,0.19,Total
SDN,2013,0.12,Recorded
SDN,2013,0.07,Unrecorded
SDN,2014,0.19,Total
SDN,2014,0.12,Recorded
SDN,2014,0.07,Unrecorded
SDN,2015,0.19,Total
SDN,2015,0.12,Recorded
SDN,2015,0.07,Unrecorded
SDN,2016,0.0018,Total
SDN,2016,0.001,Recorded
SDN,2016,0.0008,Unrecorded
SDN,2017,0.0018,Total
SDN,2017,0.001,Recorded
SDN,2017,0.0008,Unrecorded
SDN,2018,0.005,Total
SDN,2018,0.003,Recorded
SDN,2018,0.002,Unrecorded
SDN,2019,0.005,Total
SDN,2019,0.003,Recorded
SDN,2019,0.002,Unrecorded
SDN,2020,0.01,Total
SDN,2020,0.006,Recorded
SDN,2020,0.004,Unrecorded
SUR,2000,4.7700000000000005,Total
SUR,2000,4.32,Recorded
SUR,2000,0.45,Unrecorded
SUR,2001,4.7700000000000005,Total
SUR,2001,4.32,Recorded
SUR,2001,0.45,Unrecorded
SUR,2002,4.83,Total
SUR,2002,4.38,Recorded
SUR,2002,0.45,Unrecorded
SUR,2003,4.97,Total
SUR,2003,4.52,Recorded
SUR,2003,0.45,Unrecorded
SUR,2004,5.0,Total
SUR,2004,4.55,Recorded
SUR,2004,0.45,Unrecorded
SUR,2005,5.0,Total
SUR,2005,4.56,Recorded
SUR,2005,0.44,Unrecorded
SUR,2006,5.04,Total
SUR,2006,4.6,Recorded
SUR,2006,0.44,Unrecorded
SUR,2007,5.16,Total
SUR,2007,4.72,Recorded
SUR,2007,0.44,Unrecorded
SUR,2008,5.29,Total
SUR,2008,4.85,Recorded
SUR,2008,0.44,Unrecorded
SUR,2009,5.46,Total
SUR,2009,5.02,Recorded
SUR,2009,0.44,Unrecorded
SUR,2010,5.74,Total
SUR,2010,5.3,Recorded
SUR,2010,0.44,Unrecorded
SUR,2011,6.0200000000000005,Total
SUR,2011,5.58,Recorded
SUR,2011,0.44,Unrecorded
SUR,2012,6.220000000000001,Total
SUR,2012,5.78,Recorded
SUR,2012,0.44,Unrecorded
SUR,2013,6.109999999999999,Total
SUR,2013,5.68,Recorded
SUR,2013,0.43,Unrecorded
SUR,2014,5.75,Total
SUR,2014,5.33,Recorded
SUR,2014,0.42,Unrecorded
SUR,2015,5.72,Total
SUR,2015,5.29,Recorded
SUR,2015,0.43,Unrecorded
SUR,2016,5.87,Total
SUR,2016,5.44,Recorded
SUR,2016,0.43,Unrecorded
SUR,2017,6.34,Total
SUR,2017,5.91,Recorded
SUR,2017,0.43,Unrecorded
SUR,2018,6.68,Total
SUR,2018,6.26,Recorded
SUR,2018,0.42,Unrecorded
SUR,2019,6.68,Total
SUR,2019,6.26,Recorded
SUR,2019,0.42,Unrecorded
SUR,2020,5.97,Total
SUR,2020,5.54,Recorded
SUR,2020,0.43,Unrecorded
SWE,2000,9.39,Total
SWE,2000,6.53,Recorded
SWE,2000,2.86,Unrecorded
SWE,2001,9.39,Total
SWE,2001,6.53,Recorded
SWE,2001,2.86,Unrecorded
SWE,2002,9.58,Total
SWE,2002,6.75,Recorded
SWE,2002,2.83,Unrecorded
SWE,2003,9.55,Total
SWE,2003,6.76,Recorded
SWE,2003,2.79,Unrecorded
SWE,2004,9.399999999999999,Total
SWE,2004,6.64,Recorded
SWE,2004,2.76,Unrecorded
SWE,2005,9.33,Total
SWE,2005,6.62,Recorded
SWE,2005,2.71,Unrecorded
SWE,2006,9.399999999999999,Total
SWE,2006,6.77,Recorded
SWE,2006,2.63,Unrecorded
SWE,2007,9.49,Total
SWE,2007,6.94,Recorded
SWE,2007,2.55,Unrecorded
SWE,2008,9.62,Total
SWE,2008,7.1,Recorded
SWE,2008,2.52,Unrecorded
SWE,2009,9.74,Total
SWE,2009,7.24,Recorded
SWE,2009,2.5,Unrecorded
SWE,2010,9.8,Total
SWE,2010,7.33,Recorded
SWE,2010,2.47,Unrecorded
SWE,2011,9.73,Total
SWE,2011,7.31,Recorded
SWE,2011,2.42,Unrecorded
SWE,2012,9.68,Total
SWE,2012,7.29,Recorded
SWE,2012,2.39,Unrecorded
SWE,2013,9.61,Total
SWE,2013,7.25,Recorded
SWE,2013,2.36,Unrecorded
SWE,2014,9.55,Total
SWE,2014,7.22,Recorded
SWE,2014,2.33,Unrecorded
SWE,2015,9.46,Total
SWE,2015,7.16,Recorded
SWE,2015,2.3,Unrecorded
SWE,2016,9.370000000000001,Total
SWE,2016,7.11,Recorded
SWE,2016,2.26,Unrecorded
SWE,2017,9.35,Total
SWE,2017,7.13,Recorded
SWE,2017,2.22,Unrecorded
SWE,2018,9.3,Total
SWE,2018,7.12,Recorded
SWE,2018,2.18,Unrecorded
SWE,2019,9.3,Total
SWE,2019,7.12,Recorded
SWE,2019,2.18,Unrecorded
SWE,2020,9.58,Total
SWE,2020,7.46,Recorded
SWE,2020,2.12,Unrecorded
CHE,2000,11.59,Total
CHE,2000,11.08,Recorded
CHE,2000,0.51,Unrecorded
CHE,2001,11.59,Total
CHE,2001,11.08,Recorded
CHE,2001,0.51,Unrecorded
CHE,2002,11.45,Total
CHE,2002,10.93,Recorded
CHE,2002,0.52,Unrecorded
CHE,2003,11.26,Total
CHE,2003,10.74,Recorded
CHE,2003,0.52,Unrecorded
CHE,2004,11.03,Total
CHE,2004,10.51,Recorded
CHE,2004,0.52,Unrecorded
CHE,2005,10.82,Total
CHE,2005,10.31,Recorded
CHE,2005,0.51,Unrecorded
CHE,2006,10.78,Total
CHE,2006,10.28,Recorded
CHE,2006,0.5,Unrecorded
CHE,2007,10.8,Total
CHE,2007,10.33,Recorded
CHE,2007,0.47,Unrecorded
CHE,2008,10.760000000000002,Total
CHE,2008,10.3,Recorded
CHE,2008,0.46,Unrecorded
CHE,2009,10.610000000000001,Total
CHE,2009,10.15,Recorded
CHE,2009,0.46,Unrecorded
CHE,2010,10.510000000000002,Total
CHE,2010,10.05,Recorded
CHE,2010,0.46,Unrecorded
CHE,2011,10.41,Total
CHE,2011,9.96,Recorded
CHE,2011,0.45,Unrecorded
CHE,2012,10.309999999999999,Total
CHE,2012,9.87,Recorded
CHE,2012,0.44,Unrecorded
CHE,2013,10.17,Total
CHE,2013,9.74,Recorded
CHE,2013,0.43,Unrecorded
CHE,2014,10.09,Total
CHE,2014,9.66,Recorded
CHE,2014,0.43,Unrecorded
CHE,2015,9.93,Total
CHE,2015,9.51,Recorded
CHE,2015,0.42,Unrecorded
CHE,2016,9.77,Total
CHE,2016,9.35,Recorded
CHE,2016,0.42,Unrecorded
CHE,2017,9.61,Total
CHE,2017,9.2,Recorded
CHE,2017,0.41,Unrecorded
CHE,2018,9.66,Total
CHE,2018,9.25,Recorded
CHE,2018,0.41,Unrecorded
CHE,2019,9.66,Total
CHE,2019,9.25,Recorded
CHE,2019,0.41,Unrecorded
CHE,2020,9.35,Total
CHE,2020,8.94,Recorded
CHE,2020,0.41,Unrecorded
SYR,2000,1.37,Total
SYR,2000,0.93,Recorded
SYR,2000,0.44,Unrecorded
SYR,2001,1.37,Total
SYR,2001,0.93,Recorded
SYR,2001,0.44,Unrecorded
SYR,2002,1.33,Total
SYR,2002,0.9,Recorded
SYR,2002,0.43,Unrecorded
SYR,2003,1.29,Total
SYR,2003,0.87,Recorded
SYR,2003,0.42,Unrecorded
SYR,2004,1.23,Total
SYR,2004,0.83,Recorded
SYR,2004,0.4,Unrecorded
SYR,2005,1.17,Total
SYR,2005,0.79,Recorded
SYR,2005,0.38,Unrecorded
SYR,2006,1.13,Total
SYR,2006,0.76,Recorded
SYR,2006,0.37,Unrecorded
SYR,2007,1.1,Total
SYR,2007,0.74,Recorded
SYR,2007,0.36,Unrecorded
SYR,2008,1.1099999999999999,Total
SYR,2008,0.75,Recorded
SYR,2008,0.36,Unrecorded
SYR,2009,1.12,Total
SYR,2009,0.75,Recorded
SYR,2009,0.37,Unrecorded
SYR,2010,1.05,Total
SYR,2010,0.71,Recorded
SYR,2010,0.34,Unrecorded
SYR,2011,0.79,Total
SYR,2011,0.53,Recorded
SYR,2011,0.26,Unrecorded
SYR,2012,0.48,Total
SYR,2012,0.32,Recorded
SYR,2012,0.16,Unrecorded
SYR,2013,0.29000000000000004,Total
SYR,2013,0.19,Recorded
SYR,2013,0.1,Unrecorded
SYR,2014,0.29000000000000004,Total
SYR,2014,0.19,Recorded
SYR,2014,0.1,Unrecorded
SYR,2015,0.31,Total
SYR,2015,0.2,Recorded
SYR,2015,0.11,Unrecorded
SYR,2016,0.274,Total
SYR,2016,0.18,Recorded
SYR,2016,0.094,Unrecorded
SYR,2017,0.23199999999999998,Total
SYR,2017,0.15,Recorded
SYR,2017,0.082,Unrecorded
SYR,2018,0.21400000000000002,Total
SYR,2018,0.14,Recorded
SYR,2018,0.074,Unrecorded
SYR,2019,0.21400000000000002,Total
SYR,2019,0.14,Recorded
SYR,2019,0.074,Unrecorded
SYR,2020,0.097,Total
SYR,2020,0.063,Recorded
SYR,2020,0.034,Unrecorded
TJK,2000,0.896,Total
TJK,2000,0.89,Recorded
TJK,2000,0.006,Unrecorded
TJK,2001,0.896,Total
TJK,2001,0.89,Recorded
TJK,2001,0.006,Unrecorded
TJK,2002,0.886,Total
TJK,2002,0.88,Recorded
TJK,2002,0.006,Unrecorded
TJK,2003,0.856,Total
TJK,2003,0.85,Recorded
TJK,2003,0.006,Unrecorded
TJK,2004,0.8150000000000001,Total
TJK,2004,0.81,Recorded
TJK,2004,0.005,Unrecorded
TJK,2005,0.755,Total
TJK,2005,0.75,Recorded
TJK,2005,0.005,Unrecorded
TJK,2006,0.705,Total
TJK,2006,0.7,Recorded
TJK,2006,0.005,Unrecorded
TJK,2007,0.634,Total
TJK,2007,0.63,Recorded
TJK,2007,0.004,Unrecorded
TJK,2008,0.634,Total
TJK,2008,0.63,Recorded
TJK,2008,0.004,Unrecorded
TJK,2009,0.644,Total
TJK,2009,0.64,Recorded
TJK,2009,0.004,Unrecorded
TJK,2010,0.685,Total
TJK,2010,0.68,Recorded
TJK,2010,0.005,Unrecorded
TJK,2011,0.715,Total
TJK,2011,0.71,Recorded
TJK,2011,0.005,Unrecorded
TJK,2012,0.755,Total
TJK,2012,0.75,Recorded
TJK,2012,0.005,Unrecorded
TJK,2013,0.805,Total
TJK,2013,0.8,Recorded
TJK,2013,0.005,Unrecorded
TJK,2014,0.855,Total
TJK,2014,0.85,Recorded
TJK,2014,0.005,Unrecorded
TJK,2015,0.886,Total
TJK,2015,0.88,Recorded
TJK,2015,0.006,Unrecorded
TJK,2016,0.906,Total
TJK,2016,0.9,Recorded
TJK,2016,0.006,Unrecorded
TJK,2017,0.886,Total
TJK,2017,0.88,Recorded
TJK,2017,0.006,Unrecorded
TJK,2018,0.865,Total
TJK,2018,0.86,Recorded
TJK,2018,0.005,Unrecorded
TJK,2019,0.865,Total
TJK,2019,0.86,Recorded
TJK,2019,0.005,Unrecorded
TJK,2020,0.735,Total
TJK,2020,0.73,Recorded
TJK,2020,0.005,Unrecorded
THA,2000,8.63,Total
THA,2000,7.2,Recorded
THA,2000,1.43,Unrecorded
THA,2001,8.63,Total
THA,2001,7.2,Recorded
THA,2001,1.43,Unrecorded
THA,2002,8.94,Total
THA,2002,7.54,Recorded
THA,2002,1.4,Unrecorded
THA,2003,9.1,Total
THA,2003,7.72,Recorded
THA,2003,1.38,Unrecorded
THA,2004,9.31,Total
THA,2004,7.96,Recorded
THA,2004,1.35,Unrecorded
THA,2005,9.38,Total
THA,2005,8.06,Recorded
THA,2005,1.32,Unrecorded
THA,2006,9.360000000000001,Total
THA,2006,8.05,Recorded
THA,2006,1.31,Unrecorded
THA,2007,8.68,Total
THA,2007,7.37,Recorded
THA,2007,1.31,Unrecorded
THA,2008,7.99,Total
THA,2008,6.68,Recorded
THA,2008,1.31,Unrecorded
THA,2009,7.42,Total
THA,2009,6.11,Recorded
THA,2009,1.31,Unrecorded
THA,2010,7.59,Total
THA,2010,6.29,Recorded
THA,2010,1.3,Unrecorded
THA,2011,7.890000000000001,Total
THA,2011,6.61,Recorded
THA,2011,1.28,Unrecorded
THA,2012,8.1,Total
THA,2012,6.84,Recorded
THA,2012,1.26,Unrecorded
THA,2013,8.18,Total
THA,2013,6.94,Recorded
THA,2013,1.24,Unrecorded
THA,2014,8.12,Total
THA,2014,6.88,Recorded
THA,2014,1.24,Unrecorded
THA,2015,8.18,Total
THA,2015,6.95,Recorded
THA,2015,1.23,Unrecorded
THA,2016,8.3,Total
THA,2016,7.09,Recorded
THA,2016,1.21,Unrecorded
THA,2017,7.97,Total
THA,2017,6.77,Recorded
THA,2017,1.2,Unrecorded
THA,2018,7.859999999999999,Total
THA,2018,6.68,Recorded
THA,2018,1.18,Unrecorded
THA,2019,7.859999999999999,Total
THA,2019,6.68,Recorded
THA,2019,1.18,Unrecorded
THA,2020,8.01,Total
THA,2020,6.83,Recorded
THA,2020,1.18,Unrecorded
TLS,2000,0.55,Total
TLS,2000,0.43,Recorded
TLS,2000,0.12,Unrecorded
TLS,2001,0.55,Total
TLS,2001,0.43,Recorded
TLS,2001,0.12,Unrecorded
TLS,2002,0.54,Total
TLS,2002,0.42,Recorded
TLS,2002,0.12,Unrecorded
TLS,2003,0.5,Total
TLS,2003,0.39,Recorded
TLS,2003,0.11,Unrecorded
TLS,2004,0.47,Total
TLS,2004,0.37,Recorded
TLS,2004,0.1,Unrecorded
TLS,2005,0.318,Total
TLS,2005,0.25,Recorded
TLS,2005,0.068,Unrecorded
TLS,2006,0.17800000000000002,Total
TLS,2006,0.14,Recorded
TLS,2006,0.038,Unrecorded
TLS,2007,0.05499999999999999,Total
TLS,2007,0.043,Recorded
TLS,2007,0.012,Unrecorded
TLS,2008,0.07300000000000001,Total
TLS,2008,0.057,Recorded
TLS,2008,0.016,Unrecorded
TLS,2009,0.128,Total
TLS,2009,0.1,Recorded
TLS,2009,0.028,Unrecorded
TLS,2010,0.29400000000000004,Total
TLS,2010,0.23,Recorded
TLS,2010,0.064,Unrecorded
TLS,2011,0.48,Total
TLS,2011,0.38,Recorded
TLS,2011,0.1,Unrecorded
TLS,2012,0.61,Total
TLS,2012,0.48,Recorded
TLS,2012,0.13,Unrecorded
TLS,2013,0.5800000000000001,Total
TLS,2013,0.46,Recorded
TLS,2013,0.12,Unrecorded
TLS,2014,0.52,Total
TLS,2014,0.41,Recorded
TLS,2014,0.11,Unrecorded
TLS,2015,0.47,Total
TLS,2015,0.37,Recorded
TLS,2015,0.1,Unrecorded
TLS,2016,0.45699999999999996,Total
TLS,2016,0.36,Recorded
TLS,2016,0.097,Unrecorded
TLS,2017,0.469,Total
TLS,2017,0.37,Recorded
TLS,2017,0.099,Unrecorded
TLS,2018,0.405,Total
TLS,2018,0.32,Recorded
TLS,2018,0.085,Unrecorded
TLS,2019,0.405,Total
TLS,2019,0.32,Recorded
TLS,2019,0.085,Unrecorded
TLS,2020,0.166,Total
TLS,2020,0.13,Recorded
TLS,2020,0.036,Unrecorded
TGO,2000,1.5,Total
TGO,2000,1.06,Recorded
TGO,2000,0.44,Unrecorded
TGO,2001,1.5,Total
TGO,2001,1.06,Recorded
TGO,2001,0.44,Unrecorded
TGO,2002,1.42,Total
TGO,2002,1.0,Recorded
TGO,2002,0.42,Unrecorded
TGO,2003,1.42,Total
TGO,2003,1.0,Recorded
TGO,2003,0.42,Unrecorded
TGO,2004,1.55,Total
TGO,2004,1.1,Recorded
TGO,2004,0.45,Unrecorded
TGO,2005,1.69,Total
TGO,2005,1.21,Recorded
TGO,2005,0.48,Unrecorded
TGO,2006,1.92,Total
TGO,2006,1.38,Recorded
TGO,2006,0.54,Unrecorded
TGO,2007,1.98,Total
TGO,2007,1.43,Recorded
TGO,2007,0.55,Unrecorded
TGO,2008,1.97,Total
TGO,2008,1.42,Recorded
TGO,2008,0.55,Unrecorded
TGO,2009,1.8900000000000001,Total
TGO,2009,1.36,Recorded
TGO,2009,0.53,Unrecorded
TGO,2010,1.79,Total
TGO,2010,1.29,Recorded
TGO,2010,0.5,Unrecorded
TGO,2011,1.72,Total
TGO,2011,1.24,Recorded
TGO,2011,0.48,Unrecorded
TGO,2012,1.73,Total
TGO,2012,1.24,Recorded
TGO,2012,0.49,Unrecorded
TGO,2013,1.72,Total
TGO,2013,1.24,Recorded
TGO,2013,0.48,Unrecorded
TGO,2014,1.8,Total
TGO,2014,1.3,Recorded
TGO,2014,0.5,Unrecorded
TGO,2015,1.72,Total
TGO,2015,1.24,Recorded
TGO,2015,0.48,Unrecorded
TGO,2016,1.64,Total
TGO,2016,1.18,Recorded
TGO,2016,0.46,Unrecorded
TGO,2017,1.5,Total
TGO,2017,1.08,Recorded
TGO,2017,0.42,Unrecorded
TGO,2018,1.42,Total
TGO,2018,1.02,Recorded
TGO,2018,0.4,Unrecorded
TGO,2019,1.42,Total
TGO,2019,1.02,Recorded
TGO,2019,0.4,Unrecorded
TGO,2020,1.45,Total
TGO,2020,1.04,Recorded
TGO,2020,0.41,Unrecorded
TON,2000,1.68,Total
TON,2000,1.2,Recorded
TON,2000,0.48,Unrecorded
TON,2001,1.68,Total
TON,2001,1.2,Recorded
TON,2001,0.48,Unrecorded
TON,2002,1.76,Total
TON,2002,1.26,Recorded
TON,2002,0.5,Unrecorded
TON,2003,1.76,Total
TON,2003,1.26,Recorded
TON,2003,0.5,Unrecorded
TON,2004,1.92,Total
TON,2004,1.38,Recorded
TON,2004,0.54,Unrecorded
TON,2005,1.8900000000000001,Total
TON,2005,1.36,Recorded
TON,2005,0.53,Unrecorded
TON,2006,1.97,Total
TON,2006,1.42,Recorded
TON,2006,0.55,Unrecorded
TON,2007,1.8,Total
TON,2007,1.29,Recorded
TON,2007,0.51,Unrecorded
TON,2008,1.66,Total
TON,2008,1.19,Recorded
TON,2008,0.47,Unrecorded
TON,2009,1.49,Total
TON,2009,1.06,Recorded
TON,2009,0.43,Unrecorded
TON,2010,1.3599999999999999,Total
TON,2010,0.96,Recorded
TON,2010,0.4,Unrecorded
TON,2011,0.9500000000000001,Total
TON,2011,0.67,Recorded
TON,2011,0.28,Unrecorded
TON,2012,0.5,Total
TON,2012,0.35,Recorded
TON,2012,0.15,Unrecorded
TON,2013,0.262,Total
TON,2013,0.18,Recorded
TON,2013,0.082,Unrecorded
TON,2014,0.35,Total
TON,2014,0.24,Recorded
TON,2014,0.11,Unrecorded
TON,2015,0.42,Total
TON,2015,0.29,Recorded
TON,2015,0.13,Unrecorded
TON,2016,0.46,Total
TON,2016,0.32,Recorded
TON,2016,0.14,Unrecorded
TON,2017,0.45,Total
TON,2017,0.31,Recorded
TON,2017,0.14,Unrecorded
TON,2018,0.44,Total
TON,2018,0.3,Recorded
TON,2018,0.14,Unrecorded
TON,2019,0.44,Total
TON,2019,0.3,Recorded
TON,2019,0.14,Unrecorded
TON,2020,0.42,Total
TON,2020,0.29,Recorded
TON,2020,0.13,Unrecorded
TTO,2000,5.04,Total
TTO,2000,4.59,Recorded
TTO,2000,0.45,Unrecorded
TTO,2001,5.04,Total
TTO,2001,4.59,Recorded
TTO,2001,0.45,Unrecorded
TTO,2002,5.25,Total
TTO,2002,4.81,Recorded
TTO,2002,0.44,Unrecorded
TTO,2003,5.58,Total
TTO,2003,5.14,Recorded
TTO,2003,0.44,Unrecorded
TTO,2004,5.79,Total
TTO,2004,5.36,Recorded
TTO,2004,0.43,Unrecorded
TTO,2005,6.029999999999999,Total
TTO,2005,5.6,Recorded
TTO,2005,0.43,Unrecorded
TTO,2006,6.1899999999999995,Total
TTO,2006,5.77,Recorded
TTO,2006,0.42,Unrecorded
TTO,2007,6.26,Total
TTO,2007,5.85,Recorded
TTO,2007,0.41,Unrecorded
TTO,2008,6.23,Total
TTO,2008,5.83,Recorded
TTO,2008,0.4,Unrecorded
TTO,2009,6.2,Total
TTO,2009,5.8,Recorded
TTO,2009,0.4,Unrecorded
TTO,2010,6.19,Total
TTO,2010,5.79,Recorded
TTO,2010,0.4,Unrecorded
TTO,2011,6.220000000000001,Total
TTO,2011,5.82,Recorded
TTO,2011,0.4,Unrecorded
TTO,2012,6.24,Total
TTO,2012,5.84,Recorded
TTO,2012,0.4,Unrecorded
TTO,2013,6.28,Total
TTO,2013,5.88,Recorded
TTO,2013,0.4,Unrecorded
TTO,2014,6.3100000000000005,Total
TTO,2014,5.9,Recorded
TTO,2014,0.41,Unrecorded
TTO,2015,6.2700000000000005,Total
TTO,2015,5.86,Recorded
TTO,2015,0.41,Unrecorded
TTO,2016,6.16,Total
TTO,2016,5.74,Recorded
TTO,2016,0.42,Unrecorded
TTO,2017,6.05,Total
TTO,2017,5.63,Recorded
TTO,2017,0.42,Unrecorded
TTO,2018,6.1,Total
TTO,2018,5.68,Recorded
TTO,2018,0.42,Unrecorded
TTO,2019,6.1,Total
TTO,2019,5.68,Recorded
TTO,2019,0.42,Unrecorded
TTO,2020,6.069999999999999,Total
TTO,2020,5.64,Recorded
TTO,2020,0.43,Unrecorded
TUN,2000,1.77,Total
TUN,2000,1.24,Recorded
TUN,2000,0.53,Unrecorded
TUN,2001,1.77,Total
TUN,2001,1.24,Recorded
TUN,2001,0.53,Unrecorded
TUN,2002,1.75,Total
TUN,2002,1.23,Recorded
TUN,2002,0.52,Unrecorded
TUN,2003,1.76,Total
TUN,2003,1.24,Recorded
TUN,2003,0.52,Unrecorded
TUN,2004,1.8,Total
TUN,2004,1.27,Recorded
TUN,2004,0.53,Unrecorded
TUN,2005,1.85,Total
TUN,2005,1.31,Recorded
TUN,2005,0.54,Unrecorded
TUN,2006,1.83,Total
TUN,2006,1.3,Recorded
TUN,2006,0.53,Unrecorded
TUN,2007,1.84,Total
TUN,2007,1.31,Recorded
TUN,2007,0.53,Unrecorded
TUN,2008,1.82,Total
TUN,2008,1.3,Recorded
TUN,2008,0.52,Unrecorded
TUN,2009,1.83,Total
TUN,2009,1.31,Recorded
TUN,2009,0.52,Unrecorded
TUN,2010,1.8,Total
TUN,2010,1.29,Recorded
TUN,2010,0.51,Unrecorded
TUN,2011,1.8,Total
TUN,2011,1.29,Recorded
TUN,2011,0.51,Unrecorded
TUN,2012,1.87,Total
TUN,2012,1.34,Recorded
TUN,2012,0.53,Unrecorded
TUN,2013,1.99,Total
TUN,2013,1.44,Recorded
TUN,2013,0.55,Unrecorded
TUN,2014,2.11,Total
TUN,2014,1.53,Recorded
TUN,2014,0.58,Unrecorded
TUN,2015,2.2,Total
TUN,2015,1.6,Recorded
TUN,2015,0.6,Unrecorded
TUN,2016,2.21,Total
TUN,2016,1.61,Recorded
TUN,2016,0.6,Unrecorded
TUN,2017,2.19,Total
TUN,2017,1.6,Recorded
TUN,2017,0.59,Unrecorded
TUN,2018,2.18,Total
TUN,2018,1.59,Recorded
TUN,2018,0.59,Unrecorded
TUN,2019,2.18,Total
TUN,2019,1.59,Recorded
TUN,2019,0.59,Unrecorded
TUN,2020,1.85,Total
TUN,2020,1.33,Recorded
TUN,2020,0.52,Unrecorded
TKM,2000,2.641,Total
