AreaCode,Year,BeverageType,Litres
JAM,1989,Spirits,0.67
JAM,1989,Others,0.0
JAM,1990,All,3.54
JAM,1990,Beer,2.42
JAM,1990,Wine,0.02
JAM,1990,Spirits,0.94
JAM,1990,Others,0.0
JAM,1991,All,4.83
JAM,1991,Beer,2.25
JAM,1991,Wine,0.04
JAM,1991,Spirits,2.55
JAM,1991,Others,0.0
JAM,1992,All,4.47
JAM,1992,Beer,2.36
JAM,1992,Wine,0.03
JAM,1992,Spirits,2.08
JAM,1992,Others,0.0
JAM,1993,All,3.43
JAM,1993,Beer,2.26
JAM,1993,Wine,0.03
JAM,1993,Spirits,1.14
JAM,1993,Others,0.0
JAM,1994,All,2.98
JAM,1994,Beer,1.96
JAM,1994,Wine,0.06
JAM,1994,Spirits,0.95
JAM,1994,Others,0.0
JAM,1995,All,2.87
JAM,1995,Beer,1.81
JAM,1995,Wine,0.07
JAM,1995,Spirits,0.99
JAM,1995,Others,0.0
JAM,1996,All,2.92
JAM,1996,Beer,1.83
JAM,1996,Wine,0.07
JAM,1996,Spirits,1.02
JAM,1996,Others,0.0
JAM,1997,All,2.86
JAM,1997,Beer,1.71
JAM,1997,Wine,0.07
JAM,1997,Spirits,1.08
JAM,1997,Others,0.0
JAM,1998,All,2.74
JAM,1998,Beer,1.69
JAM,1998,Wine,0.06
JAM,1998,Spirits,0.98
JAM,1998,Others,0.0
JAM,1999,All,2.72
JAM,1999,Beer,1.58
JAM,1999,Wine,0.07
JAM,1999,Spirits,1.07
JAM,1999,Others,0.0
JAM,2000,All,3.18
JAM,2000,Beer,1.39
JAM,2000,Wine,0.083
JAM,2000,Spirits,1.55
JAM,2000,Others,0.17
JAM,2001,All,3.18
JAM,2001,Beer,1.39
JAM,2001,Wine,0.083
JAM,2001,Spirits,1.55
JAM,2001,Others,0.17
JAM,2002,All,3.0
JAM,2002,Beer,1.24
JAM,2002,Wine,0.076
JAM,2002,Spirits,1.52
JAM,2002,Others,0.16
JAM,2003,All,2.94
JAM,2003,Beer,1.18
JAM,2003,Wine,0.071
JAM,2003,Spirits,1.53
JAM,2003,Others,0.16
JAM,2004,All,2.95
JAM,2004,Beer,1.13
JAM,2004,Wine,0.093
JAM,2004,Spirits,1.55
JAM,2004,Others,0.16
JAM,2005,All,2.98
JAM,2005,Beer,1.12
JAM,2005,Wine,0.12
JAM,2005,Spirits,1.58
JAM,2005,Others,0.16
JAM,2006,All,2.93
JAM,2006,Beer,1.12
JAM,2006,Wine,0.13
JAM,2006,Spirits,1.53
JAM,2006,Others,0.16
JAM,2007,All,2.87
JAM,2007,Beer,1.14
JAM,2007,Wine,0.12
JAM,2007,Spirits,1.45
JAM,2007,Others,0.15
JAM,2008,All,2.81
JAM,2008,Beer,1.12
JAM,2008,Wine,0.12
JAM,2008,Spirits,1.42
JAM,2008,Others,0.15
JAM,2009,All,2.84
JAM,2009,Beer,1.07
JAM,2009,Wine,0.12
JAM,2009,Spirits,1.51
JAM,2009,Others,0.14
JAM,2010,All,2.9
JAM,2010,Beer,1.01
JAM,2010,Wine,0.12
JAM,2010,Spirits,1.63
JAM,2010,Others,0.13
JAM,2011,All,2.99
JAM,2011,Beer,1.0
JAM,2011,Wine,0.11
JAM,2011,Spirits,1.75
JAM,2011,Others,0.13
JAM,2012,All,3.06
JAM,2012,Beer,1.01
JAM,2012,Wine,0.11
JAM,2012,Spirits,1.8
JAM,2012,Others,0.14
JAM,2013,All,3.12
JAM,2013,Beer,1.03
JAM,2013,Wine,0.11
JAM,2013,Spirits,1.82
JAM,2013,Others,0.15
JAM,2014,All,3.21
JAM,2014,Beer,1.08
JAM,2014,Wine,0.13
JAM,2014,Spirits,1.82
JAM,2014,Others,0.17
JAM,2015,All,3.25
JAM,2015,Beer,1.14
JAM,2015,Wine,0.16
JAM,2015,Spirits,1.74
JAM,2015,Others,0.21
JAM,2016,All,3.34
JAM,2016,Beer,1.2
JAM,2016,Wine,0.23
JAM,2016,Spirits,1.66
JAM,2016,Others,0.25
JAM,2017,All,3.42
JAM,2017,Beer,1.22
JAM,2017,Wine,0.28
JAM,2017,Spirits,1.62
JAM,2017,Others,0.3
JAM,2018,All,3.48
JAM,2018,Beer,1.2
JAM,2018,Wine,0.29
JAM,2018,Spirits,1.65
JAM,2018,Others,0.34
JAM,2019,All,3.48
JAM,2019,Beer,1.2
JAM,2019,Wine,0.29
JAM,2019,Spirits,1.65
JAM,2019,Others,0.34
JAM,2020,All,2.96
JAM,2020,Beer,1.01
JAM,2020,Wine,0.24
JAM,2020,Spirits,1.43
JAM,2020,Others,0.27
JPN,1961,All,4.03
JPN,1961,Beer,0.99
JPN,1961,Wine,0.02
JPN,1961,Spirits,2.08
JPN,1961,Others,0.94
JPN,1962,All,4.02
JPN,1962,Beer,0.99
JPN,1962,Wine,0.03
JPN,1962,Spirits,2.05
JPN,1962,Others,0.94
JPN,1963,All,4.11
JPN,1963,Beer,1.13
JPN,1963,Wine,0.03
JPN,1963,Spirits,1.91
JPN,1963,Others,1.05
JPN,1964,All,4.16
JPN,1964,Beer,1.27
JPN,1964,Wine,0.01
JPN,1964,Spirits,1.79
JPN,1964,Others,1.09
JPN,1965,All,3.87
JPN,1965,Beer,1.23
JPN,1965,Wine,0.02
JPN,1965,Spirits,1.51
JPN,1965,Others,1.12
JPN,1966,All,4.07
JPN,1966,Beer,1.31
JPN,1966,Wine,0.02
JPN,1966,Spirits,1.64
JPN,1966,Others,1.11
JPN,1967,All,4.35
JPN,1967,Beer,1.49
JPN,1967,Wine,0.04
JPN,1967,Spirits,1.61
JPN,1967,Others,1.22
JPN,1968,All,4.34
JPN,1968,Beer,1.45
JPN,1968,Wine,0.04
JPN,1968,Spirits,1.63
JPN,1968,Others,1.22
JPN,1969,All,4.25
JPN,1969,Beer,1.62
JPN,1969,Wine,0.03
JPN,1969,Spirits,1.49
JPN,1969,Others,1.12
JPN,1970,All,4.51
JPN,1970,Beer,1.72
JPN,1970,Wine,0.03
JPN,1970,Spirits,1.56
JPN,1970,Others,1.19
JPN,1971,All,4.65
JPN,1971,Beer,1.75
JPN,1971,Wine,0.03
JPN,1971,Spirits,1.62
JPN,1971,Others,1.24
JPN,1972,All,4.96
JPN,1972,Beer,1.94
JPN,1972,Wine,0.04
JPN,1972,Spirits,1.73
JPN,1972,Others,1.25
JPN,1973,All,5.2
JPN,1973,Beer,2.1
JPN,1973,Wine,0.06
JPN,1973,Spirits,1.74
JPN,1973,Others,1.3
JPN,1974,All,5.18
JPN,1974,Beer,1.96
JPN,1974,Wine,0.1
JPN,1974,Spirits,1.84
JPN,1974,Others,1.28
JPN,1975,All,5.28
JPN,1975,Beer,2.08
JPN,1975,Wine,0.07
JPN,1975,Spirits,1.93
JPN,1975,Others,1.2
JPN,1976,All,5.23
JPN,1976,Beer,1.96
JPN,1976,Wine,0.09
JPN,1976,Spirits,2.1
JPN,1976,Others,1.09
JPN,1977,All,5.69
JPN,1977,Beer,2.24
JPN,1977,Wine,0.1
JPN,1977,Spirits,2.22
JPN,1977,Others,1.13
JPN,1978,All,5.73
JPN,1978,Beer,2.28
JPN,1978,Wine,0.12
JPN,1978,Spirits,2.28
JPN,1978,Others,1.05
JPN,1979,All,6.02
JPN,1979,Beer,2.39
JPN,1979,Wine,0.12
JPN,1979,Spirits,2.52
JPN,1979,Others,1.01
JPN,1980,All,6.63
JPN,1980,Beer,2.3
JPN,1980,Wine,0.08
JPN,1980,Spirits,2.25
JPN,1980,Others,2.0
JPN,1981,All,6.77
JPN,1981,Beer,2.37
JPN,1981,Wine,0.08
JPN,1981,Spirits,2.26
JPN,1981,Others,2.06
JPN,1982,All,6.88
JPN,1982,Beer,2.43
JPN,1982,Wine,0.09
JPN,1982,Spirits,2.42
JPN,1982,Others,1.94
JPN,1983,All,7.12
JPN,1983,Beer,2.46
JPN,1983,Wine,0.09
JPN,1983,Spirits,2.67
JPN,1983,Others,1.89
JPN,1984,All,7.11
JPN,1984,Beer,2.33
JPN,1984,Wine,0.09
JPN,1984,Spirits,3.03
JPN,1984,Others,1.65
JPN,1985,All,6.98
JPN,1985,Beer,2.33
JPN,1985,Wine,0.09
JPN,1985,Spirits,2.94
JPN,1985,Others,1.62
JPN,1986,All,7.21
JPN,1986,Beer,2.47
JPN,1986,Wine,0.09
JPN,1986,Spirits,2.93
JPN,1986,Others,1.71
JPN,1987,All,7.69
JPN,1987,Beer,2.64
JPN,1987,Wine,0.11
JPN,1987,Spirits,2.81
JPN,1987,Others,2.14
JPN,1988,All,8.17
JPN,1988,Beer,2.84
JPN,1988,Wine,0.13
JPN,1988,Spirits,3.05
JPN,1988,Others,2.15
JPN,1989,All,7.74
JPN,1989,Beer,2.91
JPN,1989,Wine,0.17
JPN,1989,Spirits,2.63
JPN,1989,Others,2.03
JPN,1990,All,8.28
JPN,1990,Beer,3.0
JPN,1990,Wine,0.16
JPN,1990,Spirits,3.01
JPN,1990,Others,2.11
JPN,1991,All,8.03
JPN,1991,Beer,3.28
JPN,1991,Wine,0.14
JPN,1991,Spirits,2.6
JPN,1991,Others,2.01
JPN,1992,All,8.09
JPN,1992,Beer,3.3
JPN,1992,Wine,0.14
JPN,1992,Spirits,2.69
JPN,1992,Others,1.96
JPN,1993,All,8.37
JPN,1993,Beer,3.31
JPN,1993,Wine,0.15
JPN,1993,Spirits,2.87
JPN,1993,Others,2.04
JPN,1994,All,8.29
JPN,1994,Beer,3.55
JPN,1994,Wine,0.17
JPN,1994,Spirits,2.77
JPN,1994,Others,1.8
JPN,1995,All,8.16
JPN,1995,Beer,3.23
JPN,1995,Wine,0.18
JPN,1995,Spirits,2.8
JPN,1995,Others,1.95
JPN,1996,All,8.06
JPN,1996,Beer,3.24
JPN,1996,Wine,0.21
JPN,1996,Spirits,2.87
JPN,1996,Others,1.74
JPN,1997,All,8.15
JPN,1997,Beer,3.13
JPN,1997,Wine,0.31
JPN,1997,Spirits,2.88
JPN,1997,Others,1.83
JPN,1998,All,8.1
JPN,1998,Beer,2.87
JPN,1998,Wine,0.4
JPN,1998,Spirits,2.78
JPN,1998,Others,2.05
JPN,1999,All,8.17
JPN,1999,Beer,2.7
JPN,1999,Wine,0.3
JPN,1999,Spirits,2.99
JPN,1999,Others,2.18
JPN,2000,All,7.37
JPN,2000,Beer,2.85
JPN,2000,Wine,0.29
JPN,2000,Spirits,1.27
JPN,2000,Others,2.95
JPN,2001,All,7.37
JPN,2001,Beer,2.85
JPN,2001,Wine,0.29
JPN,2001,Spirits,1.27
JPN,2001,Others,2.95
JPN,2002,All,7.03
JPN,2002,Beer,2.95
JPN,2002,Wine,0.29
JPN,2002,Spirits,0.43
JPN,2002,Others,3.37
JPN,2003,All,6.99
JPN,2003,Beer,2.79
JPN,2003,Wine,0.27
JPN,2003,Spirits,0.39
JPN,2003,Others,3.53
JPN,2004,All,7.06
JPN,2004,Beer,2.56
JPN,2004,Wine,0.26
JPN,2004,Spirits,0.37
JPN,2004,Others,3.87
JPN,2005,All,7.15
JPN,2005,Beer,2.35
JPN,2005,Wine,0.26
JPN,2005,Spirits,0.35
JPN,2005,Others,4.18
JPN,2006,All,7.05
JPN,2006,Beer,2.18
JPN,2006,Wine,0.26
JPN,2006,Spirits,0.35
JPN,2006,Others,4.26
JPN,2007,All,6.8
JPN,2007,Beer,2.06
JPN,2007,Wine,0.26
JPN,2007,Spirits,0.35
JPN,2007,Others,4.13
JPN,2008,All,6.58
JPN,2008,Beer,1.93
JPN,2008,Wine,0.26
JPN,2008,Spirits,0.38
JPN,2008,Others,4.01
JPN,2009,All,6.51
JPN,2009,Beer,1.78
JPN,2009,Wine,0.27
JPN,2009,Spirits,0.43
JPN,2009,Others,4.03
JPN,2010,All,6.51
JPN,2010,Beer,1.67
JPN,2010,Wine,0.29
JPN,2010,Spirits,0.47
JPN,2010,Others,4.08
JPN,2011,All,6.52
JPN,2011,Beer,1.59
JPN,2011,Wine,0.32
JPN,2011,Spirits,0.5
JPN,2011,Others,4.1
JPN,2012,All,6.55
JPN,2012,Beer,1.55
JPN,2012,Wine,0.35
JPN,2012,Spirits,0.53
JPN,2012,Others,4.13
JPN,2013,All,6.52
JPN,2013,Beer,1.53
JPN,2013,Wine,0.37
JPN,2013,Spirits,0.57
JPN,2013,Others,4.05
JPN,2014,All,6.51
JPN,2014,Beer,1.52
JPN,2014,Wine,0.39
JPN,2014,Spirits,0.63
JPN,2014,Others,3.97
JPN,2015,All,6.47
JPN,2015,Beer,1.51
JPN,2015,Wine,0.39
JPN,2015,Spirits,0.7
JPN,2015,Others,3.87
JPN,2016,All,6.51
JPN,2016,Beer,1.49
JPN,2016,Wine,0.4
JPN,2016,Spirits,0.78
JPN,2016,Others,3.83
JPN,2017,All,6.48
JPN,2017,Beer,1.43
JPN,2017,Wine,0.4
JPN,2017,Spirits,0.87
JPN,2017,Others,3.78
JPN,2018,All,6.44
JPN,2018,Beer,1.35
JPN,2018,Wine,0.4
JPN,2018,Spirits,0.96
JPN,2018,Others,3.73
JPN,2019,All,6.44
JPN,2019,Beer,1.35
JPN,2019,Wine,0.4
JPN,2019,Spirits,0.96
JPN,2019,Others,3.73
JPN,2020,All,6.15
JPN,2020,Beer,1.07
JPN,2020,Wine,0.39
JPN,2020,Spirits,1.08
JPN,2020,Others,3.61
JOR,1961,All,0.14
JOR,1961,Beer,0.06
JOR,1961,Wine,0.0
JOR,1961,Spirits,0.07
JOR,1962,All,0.14
JOR,1962,Beer,0.06
JOR,1962,Wine,0.01
JOR,1962,Spirits,0.07
JOR,1963,All,0.15
JOR,1963,Beer,0.07
JOR,1963,Wine,0.0
JOR,1963,Spirits,0.08
JOR,1964,All,0.13
JOR,1964,Beer,0.07
JOR,1964,Wine,0.0
JOR,1964,Spirits,0.06
JOR,1965,All,0.14
JOR,1965,Beer,0.07
JOR,1965,Wine,0.0
JOR,1965,Spirits,0.07
JOR,1966,All,0.18
JOR,1966,Beer,0.09
JOR,1966,Wine,0.0
JOR,1966,Spirits,0.09
JOR,1967,All,0.16
JOR,1967,Beer,0.07
JOR,1967,Wine,0.0
JOR,1967,Spirits,0.09
JOR,1968,All,0.22
JOR,1968,Beer,0.08
JOR,1968,Wine,0.0
JOR,1968,Spirits,0.13
JOR,1969,All,0.18
JOR,1969,Beer,0.08
JOR,1969,Wine,0.0
JOR,1969,Spirits,0.09
JOR,1970,All,0.14
JOR,1970,Beer,0.08
JOR,1970,Wine,0.0
JOR,1970,Spirits,0.06
JOR,1971,All,0.12
JOR,1971,Beer,0.07
JOR,1971,Wine,0.0
JOR,1971,Spirits,0.05
JOR,1972,All,0.15
JOR,1972,Beer,0.08
JOR,1972,Wine,0.0
JOR,1972,Spirits,0.07
JOR,1973,All,0.17
JOR,1973,Beer,0.1
JOR,1973,Wine,0.0
JOR,1973,Spirits,0.06
JOR,1974,All,0.18
JOR,1974,Beer,0.11
JOR,1974,Wine,0.0
JOR,1974,Spirits,0.06
JOR,1975,All,0.22
JOR,1975,Beer,0.14
JOR,1975,Wine,0.0
JOR,1975,Spirits,0.08
JOR,1976,All,0.33
JOR,1976,Beer,0.15
JOR,1976,Wine,0.01
JOR,1976,Spirits,0.17
JOR,1977,All,0.38
JOR,1977,Beer,0.2
JOR,1977,Wine,0.01
JOR,1977,Spirits,0.18
JOR,1978,All,0.49
JOR,1978,Beer,0.25
JOR,1978,Wine,0.01
JOR,1978,Spirits,0.22
JOR,1979,All,0.59
JOR,1979,Beer,0.3
JOR,1979,Wine,0.02
JOR,1979,Spirits,0.27
JOR,1980,All,0.44
JOR,1980,Beer,0.24
JOR,1980,Wine,0.02
JOR,1980,Spirits,0.18
JOR,1981,All,0.33
JOR,1981,Beer,0.23
JOR,1981,Wine,0.03
JOR,1981,Spirits,0.07
JOR,1982,All,0.39
JOR,1982,Beer,0.24
JOR,1982,Wine,0.03
JOR,1982,Spirits,0.12
JOR,1983,All,0.54
JOR,1983,Beer,0.22
JOR,1983,Wine,0.03
JOR,1983,Spirits,0.29
JOR,1984,All,0.37
JOR,1984,Beer,0.17
JOR,1984,Wine,0.02
JOR,1984,Spirits,0.18
JOR,1985,All,0.24
JOR,1985,Beer,0.15
JOR,1985,Wine,0.01
JOR,1985,Spirits,0.08
JOR,1986,All,0.3
JOR,1986,Beer,0.13
JOR,1986,Wine,0.02
JOR,1986,Spirits,0.14
JOR,1987,All,0.3
JOR,1987,Beer,0.14
JOR,1987,Wine,0.01
JOR,1987,Spirits,0.15
JOR,1988,All,0.28
JOR,1988,Beer,0.13
JOR,1988,Wine,0.02
JOR,1988,Spirits,0.12
JOR,1989,All,0.18
JOR,1989,Beer,0.13
JOR,1989,Wine,0.0
JOR,1989,Spirits,0.06
JOR,1990,All,0.2
JOR,1990,Beer,0.18
JOR,1990,Wine,0.0
JOR,1990,Spirits,0.02
JOR,1991,All,0.14
JOR,1991,Beer,0.13
JOR,1991,Wine,0.0
JOR,1991,Spirits,0.01
JOR,1992,All,0.11
JOR,1992,Beer,0.1
JOR,1992,Wine,0.0
JOR,1992,Spirits,0.0
JOR,1993,All,0.15
JOR,1993,Beer,0.15
JOR,1993,Wine,0.0
JOR,1993,Spirits,0.0
JOR,1994,All,0.15
JOR,1994,Beer,0.14
JOR,1994,Wine,0.0
JOR,1994,Spirits,0.01
JOR,1995,All,0.15
JOR,1995,Beer,0.14
JOR,1995,Wine,0.0
JOR,1995,Spirits,0.01
JOR,1996,All,0.16
JOR,1996,Beer,0.15
JOR,1996,Wine,0.0
JOR,1996,Spirits,0.0
JOR,1997,All,0.17
JOR,1997,Beer,0.14
JOR,1997,Wine,0.01
JOR,1997,Spirits,0.01
JOR,1998,All,0.15
JOR,1998,Beer,0.14
JOR,1998,Wine,0.01
JOR,1998,Spirits,0.0
JOR,1999,All,0.15
JOR,1999,Beer,0.14
JOR,1999,Wine,0.01
JOR,1999,Spirits,0.0
JOR,2000,All,0.46
JOR,2000,Beer,0.096
JOR,2000,Wine,0.004
JOR,2000,Spirits,0.35
JOR,2000,Others,0.011
JOR,2001,All,0.46
JOR,2001,Beer,0.096
JOR,2001,Wine,0.004
JOR,2001,Spirits,0.35
JOR,2001,Others,0.011
JOR,2002,All,0.46
JOR,2002,Beer,0.1
JOR,2002,Wine,0.004
JOR,2002,Spirits,0.34
JOR,2002,Others,0.009
JOR,2003,All,0.46
JOR,2003,Beer,0.1
JOR,2003,Wine,0.004
JOR,2003,Spirits,0.34
JOR,2003,Others,0.009
JOR,2004,All,0.45
JOR,2004,Beer,0.1
JOR,2004,Wine,0.005
JOR,2004,Spirits,0.34
JOR,2004,Others,0.009
JOR,2005,All,0.47
JOR,2005,Beer,0.11
JOR,2005,Wine,0.006
JOR,2005,Spirits,0.34
JOR,2005,Others,0.009
JOR,2006,All,0.48
JOR,2006,Beer,0.12
JOR,2006,Wine,0.005
JOR,2006,Spirits,0.35
JOR,2006,Others,0.009
JOR,2007,All,0.5
JOR,2007,Beer,0.12
JOR,2007,Wine,0.004
JOR,2007,Spirits,0.36
JOR,2007,Others,0.008
JOR,2008,All,0.49
JOR,2008,Beer,0.12
JOR,2008,Wine,0.003
JOR,2008,Spirits,0.36
JOR,2008,Others,0.008
JOR,2009,All,0.48
JOR,2009,Beer,0.11
JOR,2009,Wine,0.004
JOR,2009,Spirits,0.36
JOR,2009,Others,0.007
JOR,2010,All,0.45
JOR,2010,Beer,0.092
JOR,2010,Wine,0.004
JOR,2010,Spirits,0.35
JOR,2010,Others,0.007
JOR,2011,All,0.42
JOR,2011,Beer,0.076
JOR,2011,Wine,0.005
JOR,2011,Spirits,0.33
JOR,2011,Others,0.006
JOR,2012,All,0.39
JOR,2012,Beer,0.07
JOR,2012,Wine,0.005
JOR,2012,Spirits,0.31
JOR,2012,Others,0.006
JOR,2013,All,0.38
JOR,2013,Beer,0.076
JOR,2013,Wine,0.004
JOR,2013,Spirits,0.3
JOR,2013,Others,0.006
JOR,2014,All,0.36
JOR,2014,Beer,0.078
JOR,2014,Wine,0.004
JOR,2014,Spirits,0.27
JOR,2014,Others,0.005
JOR,2015,All,0.34
JOR,2015,Beer,0.088
JOR,2015,Wine,0.005
JOR,2015,Spirits,0.25
JOR,2015,Others,0.005
JOR,2016,All,0.32
JOR,2016,Beer,0.089
JOR,2016,Wine,0.005
JOR,2016,Spirits,0.22
JOR,2016,Others,0.005
JOR,2017,All,0.31
JOR,2017,Beer,0.091
JOR,2017,Wine,0.005
JOR,2017,Spirits,0.21
JOR,2017,Others,0.004
JOR,2018,All,0.29
JOR,2018,Beer,0.079
JOR,2018,Wine,0.005
JOR,2018,Spirits,0.2
JOR,2018,Others,0.004
JOR,2019,All,0.29
JOR,2019,Beer,0.079
JOR,2019,Wine,0.005
JOR,2019,Spirits,0.2
JOR,2019,Others,0.004
JOR,2020,All,0.21
JOR,2020,Beer,0.052
JOR,2020,Wine,0.005
JOR,2020,Spirits,0.15
JOR,2020,Others,0.002
KAZ,1990,All,11.9
KAZ,1990,Beer,1.32
KAZ,1990,Wine,0.7
KAZ,1990,Spirits,9.89
KAZ,1990,Others,0.0
KAZ,1991,All,12.77
KAZ,1991,Beer,1.38
KAZ,1991,Wine,0.83
KAZ,1991,Spirits,10.56
KAZ,1991,Others,0.0
KAZ,1992,All,10.96
KAZ,1992,Beer,1.04
KAZ,1992,Wine,0.48
KAZ,1992,Spirits,9.44
KAZ,1992,Others,0.01
KAZ,1993,All,10.43
KAZ,1993,Beer,0.78
KAZ,1993,Wine,0.31
KAZ,1993,Spirits,9.35
KAZ,1993,Others,0.01
KAZ,1994,All,8.78
KAZ,1994,Beer,0.66
KAZ,1994,Wine,0.37
KAZ,1994,Spirits,7.74
KAZ,1994,Others,0.01
KAZ,1995,All,4.91
KAZ,1995,Beer,0.46
KAZ,1995,Wine,0.16
KAZ,1995,Spirits,4.29
KAZ,1995,Others,0.01
KAZ,1996,All,3.08
KAZ,1996,Beer,0.34
KAZ,1996,Wine,0.18
KAZ,1996,Spirits,2.55
KAZ,1996,Others,0.01
KAZ,1997,All,3.4
KAZ,1997,Beer,0.43
KAZ,1997,Wine,0.27
KAZ,1997,Spirits,2.7
KAZ,1997,Others,0.01
KAZ,1998,All,3.89
KAZ,1998,Beer,0.42
KAZ,1998,Wine,0.36
KAZ,1998,Spirits,3.11
KAZ,1998,Others,0.0
KAZ,1999,All,3.52
KAZ,1999,Beer,0.4
KAZ,1999,Wine,0.29
KAZ,1999,Spirits,2.84
KAZ,1999,Others,0.0
KAZ,2000,All,5.76
KAZ,2000,Beer,0.97
KAZ,2000,Wine,0.27
KAZ,2000,Spirits,4.51
KAZ,2000,Others,0.0003
KAZ,2001,All,5.76
KAZ,2001,Beer,0.97
KAZ,2001,Wine,0.27
KAZ,2001,Spirits,4.51
KAZ,2001,Others,0.0003
KAZ,2002,All,5.9
KAZ,2002,Beer,1.14
KAZ,2002,Wine,0.28
KAZ,2002,Spirits,4.47
KAZ,2002,Others,0.0003
KAZ,2003,All,6.13
KAZ,2003,Beer,1.32
KAZ,2003,Wine,0.32
KAZ,2003,Spirits,4.49
KAZ,2003,Others,0.0004
KAZ,2004,All,6.39
KAZ,2004,Beer,1.57
KAZ,2004,Wine,0.33
KAZ,2004,Spirits,4.5
KAZ,2004,Others,0.0005
KAZ,2005,All,6.58
KAZ,2005,Beer,1.84
KAZ,2005,Wine,0.29
KAZ,2005,Spirits,4.45
KAZ,2005,Others,0.0006
KAZ,2006,All,5.82
KAZ,2006,Beer,1.92
KAZ,2006,Wine,0.24
KAZ,2006,Spirits,3.66
KAZ,2006,Others,0.002
KAZ,2007,All,4.77
KAZ,2007,Beer,1.79
KAZ,2007,Wine,0.17
KAZ,2007,Spirits,2.8
KAZ,2007,Others,0.002
KAZ,2008,All,3.55
KAZ,2008,Beer,1.57
KAZ,2008,Wine,0.11
KAZ,2008,Spirits,1.87
KAZ,2008,Others,0.002
KAZ,2009,All,3.52
KAZ,2009,Beer,1.66
KAZ,2009,Wine,0.083
KAZ,2009,Spirits,1.78
KAZ,2009,Others,0.0005
KAZ,2010,All,3.51
KAZ,2010,Beer,1.73
KAZ,2010,Wine,0.069
KAZ,2010,Spirits,1.71
KAZ,2010,Others,0.0001
KAZ,2011,All,3.69
KAZ,2011,Beer,1.88
KAZ,2011,Wine,0.059
KAZ,2011,Spirits,1.76
KAZ,2011,Others,0.001
KAZ,2012,All,3.65
KAZ,2012,Beer,1.81
KAZ,2012,Wine,0.056
KAZ,2012,Spirits,1.78
KAZ,2012,Others,0.002
KAZ,2013,All,3.72
KAZ,2013,Beer,1.88
KAZ,2013,Wine,0.062
KAZ,2013,Spirits,1.75
KAZ,2013,Others,0.032
KAZ,2014,All,3.59
KAZ,2014,Beer,1.86
KAZ,2014,Wine,0.077
KAZ,2014,Spirits,1.62
KAZ,2014,Others,0.031
KAZ,2015,All,3.52
KAZ,2015,Beer,1.9
KAZ,2015,Wine,0.09
KAZ,2015,Spirits,1.49
KAZ,2015,Others,0.03
KAZ,2016,All,3.53
KAZ,2016,Beer,1.99
KAZ,2016,Wine,0.12
KAZ,2016,Spirits,1.42
KAZ,2016,Others,0.0
KAZ,2017,All,3.81
KAZ,2017,Beer,2.18
KAZ,2017,Wine,0.15
KAZ,2017,Spirits,1.47
KAZ,2017,Others,0.0
KAZ,2018,All,3.86
KAZ,2018,Beer,2.37
KAZ,2018,Wine,0.17
KAZ,2018,Spirits,1.32
KAZ,2018,Others,0.0
KAZ,2019,All,3.86
KAZ,2019,Beer,2.37
KAZ,2019,Wine,0.17
KAZ,2019,Spirits,1.32
KAZ,2019,Others,0.0
KAZ,2020,All,3.86
KAZ,2020,Beer,2.6
KAZ,2020,Wine,0.15
KAZ,2020,Spirits,1.11
KAZ,2020,Others,0.0
KEN,1961,All,3.36
KEN,1961,Beer,2.1
KEN,1961,Wine,0.02
KEN,1961,Spirits,0.38
KEN,1961,Others,0.86
KEN,1962,All,3.4
KEN,1962,Beer,2.14
KEN,1962,Wine,0.02
KEN,1962,Spirits,0.37
KEN,1962,Others,0.87
KEN,1963,All,3.42
KEN,1963,Beer,2.12
KEN,1963,Wine,0.03
KEN,1963,Spirits,0.4
KEN,1963,Others,0.87
KEN,1964,All,3.45
KEN,1964,Beer,2.15
KEN,1964,Wine,0.02
KEN,1964,Spirits,0.4
KEN,1964,Others,0.88
KEN,1965,All,3.25
KEN,1965,Beer,2.04
KEN,1965,Wine,0.02
KEN,1965,Spirits,0.36
KEN,1965,Others,0.83
KEN,1966,All,3.92
KEN,1966,Beer,2.36
KEN,1966,Wine,0.05
KEN,1966,Spirits,0.55
KEN,1966,Others,0.96
KEN,1967,All,3.98
KEN,1967,Beer,2.4
KEN,1967,Wine,0.01
KEN,1967,Spirits,0.59
KEN,1967,Others,0.98
KEN,1968,All,3.81
KEN,1968,Beer,2.22
KEN,1968,Wine,0.02
KEN,1968,Spirits,0.67
KEN,1968,Others,0.9
KEN,1969,All,3.77
KEN,1969,Beer,2.03
KEN,1969,Wine,0.01
KEN,1969,Spirits,0.9
KEN,1969,Others,0.83
KEN,1970,All,4.13
KEN,1970,Beer,2.21
KEN,1970,Wine,0.01
KEN,1970,Spirits,1.0
KEN,1970,Others,0.9
KEN,1971,All,4.11
KEN,1971,Beer,2.2
KEN,1971,Wine,0.02
KEN,1971,Spirits,0.98
KEN,1971,Others,0.9
KEN,1972,All,3.98
KEN,1972,Beer,2.22
KEN,1972,Wine,0.02
KEN,1972,Spirits,0.84
KEN,1972,Others,0.9
KEN,1973,All,4.38
KEN,1973,Beer,2.34
KEN,1973,Wine,0.02
KEN,1973,Spirits,1.06
KEN,1973,Others,0.95
KEN,1974,All,4.39
KEN,1974,Beer,2.27
KEN,1974,Wine,0.02
KEN,1974,Spirits,1.17
KEN,1974,Others,0.93
KEN,1975,All,4.28
