AreaCode,Year,Sex,Litres
SYC,2018,Male,18.41
SYC,2019,Both,11.99
SYC,2019,Female,4.72
SYC,2019,Male,18.41
SYC,2020,Both,10.19
SYC,2020,Female,3.95
SYC,2020,Male,15.67
SLE,2000,Both,0.22
SLE,2000,Female,0.059
SLE,2000,Male,0.4
SLE,2001,Both,0.22
SLE,2001,Female,0.059
SLE,2001,Male,0.4
SLE,2002,Both,0.24
SLE,2002,Female,0.062
SLE,2002,Male,0.42
SLE,2003,Both,0.26
SLE,2003,Female,0.067
SLE,2003,Male,0.46
SLE,2004,Both,0.24
SLE,2004,Female,0.062
SLE,2004,Male,0.42
SLE,2005,Both,0.22
SLE,2005,Female,0.058
SLE,2005,Male,0.4
SLE,2006,Both,0.22
SLE,2006,Female,0.057
SLE,2006,Male,0.39
SLE,2007,Both,0.25
SLE,2007,Female,0.064
SLE,2007,Male,0.45
SLE,2008,Both,0.28
SLE,2008,Female,0.07
SLE,2008,Male,0.49
SLE,2009,Both,0.29
SLE,2009,Female,0.074
SLE,2009,Male,0.52
SLE,2010,Both,0.31
SLE,2010,Female,0.078
SLE,2010,Male,0.55
SLE,2011,Both,0.35
SLE,2011,Female,0.088
SLE,2011,Male,0.62
SLE,2012,Both,0.41
SLE,2012,Female,0.1
SLE,2012,Male,0.72
SLE,2013,Both,0.41
SLE,2013,Female,0.1
SLE,2013,Male,0.72
SLE,2014,Both,0.38
SLE,2014,Female,0.095
SLE,2014,Male,0.67
SLE,2015,Both,0.31
SLE,2015,Female,0.076
SLE,2015,Male,0.54
SLE,2016,Both,0.27
SLE,2016,Female,0.068
SLE,2016,Male,0.48
SLE,2017,Both,0.25
SLE,2017,Female,0.063
SLE,2017,Male,0.44
SLE,2018,Both,0.26
SLE,2018,Female,0.066
SLE,2018,Male,0.47
SLE,2019,Both,0.26
SLE,2019,Female,0.066
SLE,2019,Male,0.47
SLE,2020,Both,0.29
SLE,2020,Female,0.073
SLE,2020,Male,0.52
SGP,2000,Both,2.28
SGP,2000,Female,0.96
SGP,2000,Male,3.55
SGP,2001,Both,2.28
SGP,2001,Female,0.96
SGP,2001,Male,3.55
SGP,2002,Both,2.06
SGP,2002,Female,0.87
SGP,2002,Male,3.22
SGP,2003,Both,1.83
SGP,2003,Female,0.78
SGP,2003,Male,2.86
SGP,2004,Both,1.59
SGP,2004,Female,0.68
SGP,2004,Male,2.48
SGP,2005,Both,1.62
SGP,2005,Female,0.69
SGP,2005,Male,2.53
SGP,2006,Both,1.66
SGP,2006,Female,0.71
SGP,2006,Male,2.58
SGP,2007,Both,1.73
SGP,2007,Female,0.74
SGP,2007,Male,2.67
SGP,2008,Both,1.78
SGP,2008,Female,0.76
SGP,2008,Male,2.75
SGP,2009,Both,1.86
SGP,2009,Female,0.8
SGP,2009,Male,2.86
SGP,2010,Both,1.92
SGP,2010,Female,0.82
SGP,2010,Male,2.94
SGP,2011,Both,1.99
SGP,2011,Female,0.85
SGP,2011,Male,3.03
SGP,2012,Both,1.99
SGP,2012,Female,0.85
SGP,2012,Male,3.03
SGP,2013,Both,1.97
SGP,2013,Female,0.84
SGP,2013,Male,2.99
SGP,2014,Both,1.92
SGP,2014,Female,0.82
SGP,2014,Male,2.93
SGP,2015,Both,1.91
SGP,2015,Female,0.81
SGP,2015,Male,2.91
SGP,2016,Both,1.89
SGP,2016,Female,0.8
SGP,2016,Male,2.88
SGP,2017,Both,1.89
SGP,2017,Female,0.8
SGP,2017,Male,2.88
SGP,2018,Both,1.87
SGP,2018,Female,0.8
SGP,2018,Male,2.85
SGP,2019,Both,1.87
SGP,2019,Female,0.8
SGP,2019,Male,2.85
SGP,2020,Both,1.81
SGP,2020,Female,0.76
SGP,2020,Male,2.76
SVK,2000,Both,11.09
SVK,2000,Female,5.01
SVK,2000,Male,17.69
SVK,2001,Both,11.09
SVK,2001,Female,5.01
SVK,2001,Male,17.69
SVK,2002,Both,10.72
SVK,2002,Female,4.84
SVK,2002,Male,17.09
SVK,2003,Both,10.5
SVK,2003,Female,4.73
SVK,2003,Male,16.74
SVK,2004,Both,10.5
SVK,2004,Female,4.72
SVK,2004,Male,16.75
SVK,2005,Both,10.62
SVK,2005,Female,4.78
SVK,2005,Male,16.93
SVK,2006,Both,10.78
SVK,2006,Female,4.85
SVK,2006,Male,17.17
SVK,2007,Both,10.93
SVK,2007,Female,4.92
SVK,2007,Male,17.42
SVK,2008,Both,11.03
SVK,2008,Female,4.96
SVK,2008,Male,17.58
SVK,2009,Both,10.89
SVK,2009,Female,4.89
SVK,2009,Male,17.35
SVK,2010,Both,10.54
SVK,2010,Female,4.72
SVK,2010,Male,16.81
SVK,2011,Both,10.38
SVK,2011,Female,4.64
SVK,2011,Male,16.55
SVK,2012,Both,10.3
SVK,2012,Female,4.59
SVK,2012,Male,16.42
SVK,2013,Both,10.29
SVK,2013,Female,4.58
SVK,2013,Male,16.41
SVK,2014,Both,10.32
SVK,2014,Female,4.59
SVK,2014,Male,16.46
SVK,2015,Both,10.32
SVK,2015,Female,4.58
SVK,2015,Male,16.47
SVK,2016,Both,10.14
SVK,2016,Female,4.48
SVK,2016,Male,16.2
SVK,2017,Both,10.07
SVK,2017,Female,4.44
SVK,2017,Male,16.09
SVK,2018,Both,10.48
SVK,2018,Female,4.61
SVK,2018,Male,16.74
SVK,2019,Both,10.48
SVK,2019,Female,4.61
SVK,2019,Male,16.74
SVK,2020,Both,10.67
SVK,2020,Female,4.68
SVK,2020,Male,17.05
SVN,2000,Both,12.1
SVN,2000,Female,5.33
SVN,2000,Male,19.36
SVN,2001,Both,12.1
SVN,2001,Female,5.33
SVN,2001,Male,19.36
SVN,2002,Both,11.69
SVN,2002,Female,5.14
SVN,2002,Male,18.7
SVN,2003,Both,11.19
SVN,2003,Female,4.91
SVN,2003,Male,17.88
SVN,2004,Both,11.6
SVN,2004,Female,5.09
SVN,2004,Male,18.51
SVN,2005,Both,11.81
SVN,2005,Female,5.17
SVN,2005,Male,18.83
SVN,2006,Both,12.12
SVN,2006,Female,5.31
SVN,2006,Male,19.3
SVN,2007,Both,12.03
SVN,2007,Female,5.26
SVN,2007,Male,19.13
SVN,2008,Both,11.47
SVN,2008,Female,4.99
SVN,2008,Male,18.24
SVN,2009,Both,11.25
SVN,2009,Female,4.88
SVN,2009,Male,17.88
SVN,2010,Both,11.14
SVN,2010,Female,4.81
SVN,2010,Male,17.71
SVN,2011,Both,11.28
SVN,2011,Female,4.86
SVN,2011,Male,17.91
SVN,2012,Both,11.01
SVN,2012,Female,4.74
SVN,2012,Male,17.5
SVN,2013,Both,11.11
SVN,2013,Female,4.77
SVN,2013,Male,17.65
SVN,2014,Both,11.27
SVN,2014,Female,4.84
SVN,2014,Male,17.91
SVN,2015,Both,11.58
SVN,2015,Female,4.97
SVN,2015,Male,18.37
SVN,2016,Both,11.31
SVN,2016,Female,4.84
SVN,2016,Male,17.92
SVN,2017,Both,10.81
SVN,2017,Female,4.62
SVN,2017,Male,17.11
SVN,2018,Both,10.98
SVN,2018,Female,4.69
SVN,2018,Male,17.33
SVN,2019,Both,10.98
SVN,2019,Female,4.69
SVN,2019,Male,17.33
SVN,2020,Both,10.41
SVN,2020,Female,4.42
SVN,2020,Male,16.4
SLB,2000,Both,0.76
SLB,2000,Female,0.25
SLB,2000,Male,1.23
SLB,2001,Both,0.76
SLB,2001,Female,0.25
SLB,2001,Male,1.23
SLB,2002,Both,0.66
SLB,2002,Female,0.22
SLB,2002,Male,1.08
SLB,2003,Both,0.91
SLB,2003,Female,0.31
SLB,2003,Male,1.49
SLB,2004,Both,0.95
SLB,2004,Female,0.32
SLB,2004,Male,1.55
SLB,2005,Both,1.04
SLB,2005,Female,0.35
SLB,2005,Male,1.71
SLB,2006,Both,1.01
SLB,2006,Female,0.34
SLB,2006,Male,1.66
SLB,2007,Both,1.05
SLB,2007,Female,0.35
SLB,2007,Male,1.72
SLB,2008,Both,1.13
SLB,2008,Female,0.38
SLB,2008,Male,1.86
SLB,2009,Both,1.13
SLB,2009,Female,0.38
SLB,2009,Male,1.86
SLB,2010,Both,1.12
SLB,2010,Female,0.38
SLB,2010,Male,1.83
SLB,2011,Both,1.01
SLB,2011,Female,0.34
SLB,2011,Male,1.66
SLB,2012,Both,0.95
SLB,2012,Female,0.32
SLB,2012,Male,1.57
SLB,2013,Both,0.92
SLB,2013,Female,0.31
SLB,2013,Male,1.52
SLB,2014,Both,0.94
SLB,2014,Female,0.32
SLB,2014,Male,1.54
SLB,2015,Both,1.07
SLB,2015,Female,0.36
SLB,2015,Male,1.76
SLB,2016,Both,1.22
SLB,2016,Female,0.41
SLB,2016,Male,2.0
SLB,2017,Both,1.53
SLB,2017,Female,0.53
SLB,2017,Male,2.52
SLB,2018,Both,1.62
SLB,2018,Female,0.55
SLB,2018,Male,2.65
SLB,2019,Both,1.62
SLB,2019,Female,0.55
SLB,2019,Male,2.65
SLB,2020,Both,1.45
SLB,2020,Female,0.49
SLB,2020,Male,2.39
SOM,2000,Both,0.0
SOM,2000,Female,0.0
SOM,2000,Male,0.0
SOM,2001,Both,0.0
SOM,2001,Female,0.0
SOM,2001,Male,0.0
SOM,2002,Both,0.0
SOM,2002,Female,0.0
SOM,2002,Male,0.0
SOM,2003,Both,0.0
SOM,2003,Female,0.0
SOM,2003,Male,0.0
SOM,2004,Both,0.0
SOM,2004,Female,0.0
SOM,2004,Male,0.0
SOM,2005,Both,0.0
SOM,2005,Female,0.0
SOM,2005,Male,0.0
SOM,2006,Both,0.0
SOM,2006,Female,0.0
SOM,2006,Male,0.0
SOM,2007,Both,0.0
SOM,2007,Female,0.0
SOM,2007,Male,0.0
SOM,2008,Both,0.0
SOM,2008,Female,0.0
SOM,2008,Male,0.0
SOM,2009,Both,0.0
SOM,2009,Female,0.0
SOM,2009,Male,0.0
SOM,2010,Both,0.0
SOM,2010,Female,0.0
SOM,2010,Male,0.0
SOM,2011,Both,0.0
SOM,2011,Female,0.0
SOM,2011,Male,0.0
SOM,2012,Both,0.0
SOM,2012,Female,0.0
SOM,2012,Male,0.0
SOM,2013,Both,0.0
SOM,2013,Female,0.0
SOM,2013,Male,0.0
SOM,2014,Both,0.0
SOM,2014,Female,0.0
SOM,2014,Male,0.0
SOM,2015,Both,0.0
SOM,2015,Female,0.0
SOM,2015,Male,0.0
SOM,2016,Both,0.0
SOM,2016,Female,0.0
SOM,2016,Male,0.0
SOM,2017,Both,0.0
SOM,2017,Female,0.0
SOM,2017,Male,0.0
SOM,2018,Both,0.0
SOM,2018,Female,0.0
SOM,2018,Male,0.0
SOM,2019,Both,0.0
SOM,2019,Female,0.0
SOM,2019,Male,0.0
SOM,2020,Both,0.0
SOM,2020,Female,0.0
SOM,2020,Male,0.0
ZAF,2000,Both,8.96
ZAF,2000,Female,3.18
ZAF,2000,Male,15.76
ZAF,2001,Both,8.96
ZAF,2001,Female,3.18
ZAF,2001,Male,15.76
ZAF,2002,Both,8.79
ZAF,2002,Female,3.11
ZAF,2002,Male,15.43
ZAF,2003,Both,8.72
ZAF,2003,Female,3.08
ZAF,2003,Male,15.26
ZAF,2004,Both,8.7
ZAF,2004,Female,3.07
ZAF,2004,Male,15.2
ZAF,2005,Both,8.75
ZAF,2005,Female,3.09
ZAF,2005,Male,15.25
ZAF,2006,Both,8.81
ZAF,2006,Female,3.11
ZAF,2006,Male,15.33
ZAF,2007,Both,8.83
ZAF,2007,Female,3.11
ZAF,2007,Male,15.35
ZAF,2008,Both,8.78
ZAF,2008,Female,3.08
ZAF,2008,Male,15.24
ZAF,2009,Both,8.67
ZAF,2009,Female,3.03
ZAF,2009,Male,15.03
ZAF,2010,Both,8.68
ZAF,2010,Female,3.02
ZAF,2010,Male,15.04
ZAF,2011,Both,8.79
ZAF,2011,Female,3.05
ZAF,2011,Male,15.23
ZAF,2012,Both,8.9
ZAF,2012,Female,3.08
ZAF,2012,Male,15.42
ZAF,2013,Both,8.92
ZAF,2013,Female,3.07
ZAF,2013,Male,15.44
ZAF,2014,Both,8.93
ZAF,2014,Female,3.05
ZAF,2014,Male,15.43
ZAF,2015,Both,8.88
ZAF,2015,Female,3.01
ZAF,2015,Male,15.34
ZAF,2016,Both,8.8
ZAF,2016,Female,2.97
ZAF,2016,Male,15.22
ZAF,2017,Both,8.72
ZAF,2017,Female,2.92
ZAF,2017,Male,15.1
ZAF,2018,Both,8.77
ZAF,2018,Female,2.93
ZAF,2018,Male,15.2
ZAF,2019,Both,8.77
ZAF,2019,Female,2.93
ZAF,2019,Male,15.2
ZAF,2020,Both,7.13
ZAF,2020,Female,2.31
ZAF,2020,Male,12.41
ESP,2000,Both,11.67
ESP,2000,Female,5.34
ESP,2000,Male,18.36
ESP,2001,Both,11.67
ESP,2001,Female,5.34
ESP,2001,Male,18.36
ESP,2002,Both,11.48
ESP,2002,Female,5.24
ESP,2002,Male,18.06
ESP,2003,Both,11.25
ESP,2003,Female,5.12
ESP,2003,Male,17.7
ESP,2004,Both,11.71
ESP,2004,Female,5.33
ESP,2004,Male,18.4
ESP,2005,Both,11.95
ESP,2005,Female,5.44
ESP,2005,Male,18.76
ESP,2006,Both,11.86
ESP,2006,Female,5.39
ESP,2006,Male,18.59
ESP,2007,Both,11.32
ESP,2007,Female,5.14
ESP,2007,Male,17.74
ESP,2008,Both,10.73
ESP,2008,Female,4.86
ESP,2008,Male,16.82
ESP,2009,Both,10.01
ESP,2009,Female,4.52
ESP,2009,Male,15.72
ESP,2010,Both,9.49
ESP,2010,Female,4.26
ESP,2010,Male,14.92
ESP,2011,Both,9.0
ESP,2011,Female,4.03
ESP,2011,Male,14.17
ESP,2012,Both,8.88
ESP,2012,Female,3.97
ESP,2012,Male,14.0
ESP,2013,Both,8.59
ESP,2013,Female,3.83
ESP,2013,Male,13.57
ESP,2014,Both,9.19
ESP,2014,Female,4.11
ESP,2014,Male,14.53
ESP,2015,Both,9.94
ESP,2015,Female,4.46
ESP,2015,Male,15.72
ESP,2016,Both,10.93
ESP,2016,Female,4.91
ESP,2016,Male,17.28
ESP,2017,Both,10.93
ESP,2017,Female,4.92
ESP,2017,Male,17.28
ESP,2018,Both,10.91
ESP,2018,Female,4.92
ESP,2018,Male,17.26
ESP,2019,Both,10.91
ESP,2019,Female,4.92
ESP,2019,Male,17.26
ESP,2020,Both,9.16
ESP,2020,Female,4.09
ESP,2020,Male,14.52
LKA,2000,Both,1.88
LKA,2000,Female,0.67
LKA,2000,Male,3.13
LKA,2001,Both,1.88
LKA,2001,Female,0.67
LKA,2001,Male,3.13
LKA,2002,Both,1.96
LKA,2002,Female,0.7
LKA,2002,Male,3.27
LKA,2003,Both,1.87
LKA,2003,Female,0.66
LKA,2003,Male,3.13
LKA,2004,Both,1.98
LKA,2004,Female,0.7
LKA,2004,Male,3.32
LKA,2005,Both,2.06
LKA,2005,Female,0.73
LKA,2005,Male,3.45
LKA,2006,Both,2.33
LKA,2006,Female,0.83
LKA,2006,Male,3.91
LKA,2007,Both,2.37
LKA,2007,Female,0.85
LKA,2007,Male,3.99
LKA,2008,Both,2.4
LKA,2008,Female,0.86
LKA,2008,Male,4.05
LKA,2009,Both,2.41
LKA,2009,Female,0.86
LKA,2009,Male,4.07
LKA,2010,Both,2.6
LKA,2010,Female,0.94
LKA,2010,Male,4.41
LKA,2011,Both,2.89
LKA,2011,Female,1.05
LKA,2011,Male,4.9
LKA,2012,Both,3.01
LKA,2012,Female,1.09
LKA,2012,Male,5.1
LKA,2013,Both,2.93
LKA,2013,Female,1.06
LKA,2013,Male,4.97
LKA,2014,Both,2.86
LKA,2014,Female,1.04
LKA,2014,Male,4.87
LKA,2015,Both,2.86
LKA,2015,Female,1.04
LKA,2015,Male,4.87
LKA,2016,Both,2.91
LKA,2016,Female,1.05
LKA,2016,Male,4.95
LKA,2017,Both,2.86
LKA,2017,Female,1.03
LKA,2017,Male,4.87
LKA,2018,Both,2.83
LKA,2018,Female,1.02
LKA,2018,Male,4.83
LKA,2019,Both,2.83
LKA,2019,Female,1.02
LKA,2019,Male,4.83
LKA,2020,Both,2.91
LKA,2020,Female,1.05
LKA,2020,Male,4.98
SDN,2000,Both,0.0
SDN,2000,Female,0.0
SDN,2000,Male,0.0
SDN,2001,Both,0.0
SDN,2001,Female,0.0
SDN,2001,Male,0.0
SDN,2002,Both,0.0
SDN,2002,Female,0.0
SDN,2002,Male,0.0
SDN,2003,Both,0.0
SDN,2003,Female,0.0
SDN,2003,Male,0.0
SDN,2004,Both,0.0
SDN,2004,Female,0.0
SDN,2004,Male,0.0
SDN,2005,Both,0.0
SDN,2005,Female,0.0
SDN,2005,Male,0.0
SDN,2006,Both,0.0
SDN,2006,Female,0.0
SDN,2006,Male,0.0
SDN,2007,Both,0.0
SDN,2007,Female,0.0
SDN,2007,Male,0.0
SDN,2008,Both,0.0
SDN,2008,Female,0.0
SDN,2008,Male,0.0
SDN,2009,Both,0.0
SDN,2009,Female,0.0
SDN,2009,Male,0.0
SDN,2010,Both,0.045
SDN,2010,Female,0.012
SDN,2010,Male,0.079
SDN,2011,Both,0.046
SDN,2011,Female,0.012
SDN,2011,Male,0.08
SDN,2012,Both,0.046
SDN,2012,Female,0.012
SDN,2012,Male,0.08
SDN,2013,Both,0.18
SDN,2013,Female,0.048
SDN,2013,Male,0.32
SDN,2014,Both,0.19
SDN,2014,Female,0.048
SDN,2014,Male,0.33
SDN,2015,Both,0.19
SDN,2015,Female,0.048
SDN,2015,Male,0.33
SDN,2016,Both,0.002
SDN,2016,Female,0.0005
SDN,2016,Male,0.003
SDN,2017,Both,0.002
SDN,2017,Female,0.0005
SDN,2017,Male,0.004
SDN,2018,Both,0.005
SDN,2018,Female,0.001
SDN,2018,Male,0.009
SDN,2019,Both,0.005
SDN,2019,Female,0.001
SDN,2019,Male,0.009
SDN,2020,Both,0.01
SDN,2020,Female,0.003
SDN,2020,Male,0.018
SUR,2000,Both,4.74
SUR,2000,Female,1.8
SUR,2000,Male,7.65
SUR,2001,Both,4.74
SUR,2001,Female,1.8
SUR,2001,Male,7.65
SUR,2002,Both,4.79
SUR,2002,Female,1.82
SUR,2002,Male,7.73
SUR,2003,Both,4.93
SUR,2003,Female,1.87
SUR,2003,Male,7.94
SUR,2004,Both,4.96
SUR,2004,Female,1.88
SUR,2004,Male,7.99
SUR,2005,Both,4.97
SUR,2005,Female,1.88
SUR,2005,Male,8.01
SUR,2006,Both,5.01
SUR,2006,Female,1.89
SUR,2006,Male,8.08
SUR,2007,Both,5.12
SUR,2007,Female,1.94
SUR,2007,Male,8.27
SUR,2008,Both,5.26
SUR,2008,Female,1.99
SUR,2008,Male,8.5
SUR,2009,Both,5.42
SUR,2009,Female,2.05
SUR,2009,Male,8.77
SUR,2010,Both,5.7
SUR,2010,Female,2.16
SUR,2010,Male,9.23
SUR,2011,Both,5.98
SUR,2011,Female,2.28
SUR,2011,Male,9.69
SUR,2012,Both,6.17
SUR,2012,Female,2.36
SUR,2012,Male,9.99
SUR,2013,Both,6.07
SUR,2013,Female,2.32
SUR,2013,Male,9.84
SUR,2014,Both,5.72
SUR,2014,Female,2.18
SUR,2014,Male,9.28
SUR,2015,Both,5.68
SUR,2015,Female,2.16
SUR,2015,Male,9.23
SUR,2016,Both,5.83
SUR,2016,Female,2.23
SUR,2016,Male,9.48
SUR,2017,Both,6.29
SUR,2017,Female,2.42
SUR,2017,Male,10.22
SUR,2018,Both,6.63
SUR,2018,Female,2.57
SUR,2018,Male,10.77
SUR,2019,Both,6.63
SUR,2019,Female,2.57
SUR,2019,Male,10.77
SUR,2020,Both,5.93
SUR,2020,Female,2.27
SUR,2020,Male,9.67
SWE,2000,Both,9.37
SWE,2000,Female,4.18
SWE,2000,Male,14.76
SWE,2001,Both,9.37
SWE,2001,Female,4.18
SWE,2001,Male,14.76
SWE,2002,Both,9.57
SWE,2002,Female,4.28
SWE,2002,Male,15.06
SWE,2003,Both,9.54
SWE,2003,Female,4.26
SWE,2003,Male,14.99
SWE,2004,Both,9.39
SWE,2004,Female,4.2
SWE,2004,Male,14.75
SWE,2005,Both,9.31
SWE,2005,Female,4.17
SWE,2005,Male,14.61
SWE,2006,Both,9.39
SWE,2006,Female,4.22
SWE,2006,Male,14.72
SWE,2007,Both,9.48
SWE,2007,Female,4.27
SWE,2007,Male,14.83
SWE,2008,Both,9.61
SWE,2008,Female,4.33
SWE,2008,Male,15.02
SWE,2009,Both,9.72
SWE,2009,Female,4.38
SWE,2009,Male,15.18
SWE,2010,Both,9.79
SWE,2010,Female,4.42
SWE,2010,Male,15.27
SWE,2011,Both,9.72
SWE,2011,Female,4.39
SWE,2011,Male,15.15
SWE,2012,Both,9.66
SWE,2012,Female,4.36
SWE,2012,Male,15.05
SWE,2013,Both,9.6
SWE,2013,Female,4.33
SWE,2013,Male,14.94
SWE,2014,Both,9.54
SWE,2014,Female,4.3
SWE,2014,Male,14.83
SWE,2015,Both,9.45
SWE,2015,Female,4.25
SWE,2015,Male,14.68
SWE,2016,Both,9.35
SWE,2016,Female,4.21
SWE,2016,Male,14.53
SWE,2017,Both,9.33
SWE,2017,Female,4.2
SWE,2017,Male,14.49
SWE,2018,Both,9.3
SWE,2018,Female,4.18
SWE,2018,Male,14.42
SWE,2019,Both,9.3
SWE,2019,Female,4.18
SWE,2019,Male,14.42
SWE,2020,Both,9.57
SWE,2020,Female,4.3
SWE,2020,Male,14.82
CHE,2000,Both,12.48
CHE,2000,Female,5.72
CHE,2000,Male,19.71
CHE,2001,Both,12.48
CHE,2001,Female,5.72
CHE,2001,Male,19.71
CHE,2002,Both,12.33
CHE,2002,Female,5.64
CHE,2002,Male,19.45
CHE,2003,Both,12.12
CHE,2003,Female,5.55
CHE,2003,Male,19.13
CHE,2004,Both,11.88
CHE,2004,Female,5.43
CHE,2004,Male,18.73
CHE,2005,Both,11.66
CHE,2005,Female,5.34
CHE,2005,Male,18.38
CHE,2006,Both,11.61
CHE,2006,Female,5.32
CHE,2006,Male,18.26
CHE,2007,Both,11.63
CHE,2007,Female,5.34
CHE,2007,Male,18.27
CHE,2008,Both,11.59
CHE,2008,Female,5.32
CHE,2008,Male,18.18
CHE,2009,Both,11.43
CHE,2009,Female,5.25
CHE,2009,Male,17.91
CHE,2010,Both,11.32
CHE,2010,Female,5.2
CHE,2010,Male,17.72
CHE,2011,Both,11.21
CHE,2011,Female,5.15
CHE,2011,Male,17.53
CHE,2012,Both,11.1
CHE,2012,Female,5.1
CHE,2012,Male,17.35
CHE,2013,Both,10.96
CHE,2013,Female,5.04
CHE,2013,Male,17.12
CHE,2014,Both,10.87
CHE,2014,Female,4.99
CHE,2014,Male,16.96
CHE,2015,Both,10.69
CHE,2015,Female,4.91
CHE,2015,Male,16.68
CHE,2016,Both,10.53
CHE,2016,Female,4.83
CHE,2016,Male,16.4
CHE,2017,Both,10.36
CHE,2017,Female,4.75
CHE,2017,Male,16.13
CHE,2018,Both,10.4
CHE,2018,Female,4.77
CHE,2018,Male,16.19
CHE,2019,Both,10.4
CHE,2019,Female,4.77
CHE,2019,Male,16.19
CHE,2020,Both,10.07
CHE,2020,Female,4.61
CHE,2020,Male,15.68
SYR,2000,Both,1.29
SYR,2000,Female,0.3
SYR,2000,Male,2.28
SYR,2001,Both,1.29
SYR,2001,Female,0.3
SYR,2001,Male,2.28
SYR,2002,Both,1.26
SYR,2002,Female,0.29
SYR,2002,Male,2.23
SYR,2003,Both,1.21
SYR,2003,Female,0.28
SYR,2003,Male,2.14
SYR,2004,Both,1.16
SYR,2004,Female,0.27
SYR,2004,Male,2.05
SYR,2005,Both,1.11
SYR,2005,Female,0.25
SYR,2005,Male,1.96
SYR,2006,Both,1.06
SYR,2006,Female,0.24
SYR,2006,Male,1.88
SYR,2007,Both,1.04
SYR,2007,Female,0.24
SYR,2007,Male,1.85
SYR,2008,Both,1.05
SYR,2008,Female,0.24
SYR,2008,Male,1.85
SYR,2009,Both,1.06
SYR,2009,Female,0.24
SYR,2009,Male,1.87
SYR,2010,Both,0.99
SYR,2010,Female,0.22
SYR,2010,Male,1.76
SYR,2011,Both,0.74
SYR,2011,Female,0.17
SYR,2011,Male,1.32
SYR,2012,Both,0.46
SYR,2012,Female,0.1
SYR,2012,Male,0.81
SYR,2013,Both,0.27
SYR,2013,Female,0.059
SYR,2013,Male,0.48
SYR,2014,Both,0.28
SYR,2014,Female,0.061
SYR,2014,Male,0.49
SYR,2015,Both,0.29
SYR,2015,Female,0.063
SYR,2015,Male,0.52
SYR,2016,Both,0.25
SYR,2016,Female,0.056
SYR,2016,Male,0.46
SYR,2017,Both,0.22
SYR,2017,Female,0.048
SYR,2017,Male,0.4
SYR,2018,Both,0.2
SYR,2018,Female,0.044
SYR,2018,Male,0.36
SYR,2019,Both,0.2
SYR,2019,Female,0.044
SYR,2019,Male,0.36
SYR,2020,Both,0.092
SYR,2020,Female,0.021
SYR,2020,Male,0.17
TJK,2000,Both,0.9
TJK,2000,Female,0.26
TJK,2000,Male,1.58
TJK,2001,Both,0.9
TJK,2001,Female,0.26
TJK,2001,Male,1.58
TJK,2002,Both,0.89
TJK,2002,Female,0.25
TJK,2002,Male,1.55
TJK,2003,Both,0.86
TJK,2003,Female,0.25
TJK,2003,Male,1.5
TJK,2004,Both,0.82
TJK,2004,Female,0.23
TJK,2004,Male,1.43
TJK,2005,Both,0.76
TJK,2005,Female,0.22
TJK,2005,Male,1.33
TJK,2006,Both,0.7
TJK,2006,Female,0.2
TJK,2006,Male,1.23
TJK,2007,Both,0.64
TJK,2007,Female,0.18
TJK,2007,Male,1.12
TJK,2008,Both,0.64
TJK,2008,Female,0.18
TJK,2008,Male,1.11
TJK,2009,Both,0.65
TJK,2009,Female,0.18
TJK,2009,Male,1.13
TJK,2010,Both,0.69
TJK,2010,Female,0.19
TJK,2010,Male,1.2
TJK,2011,Both,0.72
TJK,2011,Female,0.2
TJK,2011,Male,1.25
TJK,2012,Both,0.76
TJK,2012,Female,0.21
TJK,2012,Male,1.32
TJK,2013,Both,0.8
TJK,2013,Female,0.22
TJK,2013,Male,1.4
TJK,2014,Both,0.86
TJK,2014,Female,0.24
TJK,2014,Male,1.49
TJK,2015,Both,0.89
TJK,2015,Female,0.25
TJK,2015,Male,1.54
TJK,2016,Both,0.91
TJK,2016,Female,0.25
TJK,2016,Male,1.57
TJK,2017,Both,0.89
TJK,2017,Female,0.24
TJK,2017,Male,1.54
TJK,2018,Both,0.87
TJK,2018,Female,0.24
TJK,2018,Male,1.5
TJK,2019,Both,0.87
TJK,2019,Female,0.24
TJK,2019,Male,1.5
TJK,2020,Both,0.74
TJK,2020,Female,0.2
TJK,2020,Male,1.28
THA,2000,Both,8.61
THA,2000,Female,3.45
THA,2000,Male,14.08
THA,2001,Both,8.61
THA,2001,Female,3.45
THA,2001,Male,14.08
THA,2002,Both,8.92
THA,2002,Female,3.57
THA,2002,Male,14.58
THA,2003,Both,9.07
THA,2003,Female,3.63
THA,2003,Male,14.83
THA,2004,Both,9.28
THA,2004,Female,3.72
THA,2004,Male,15.18
THA,2005,Both,9.36
THA,2005,Female,3.74
THA,2005,Male,15.3
THA,2006,Both,9.34
THA,2006,Female,3.73
THA,2006,Male,15.27
THA,2007,Both,8.66
THA,2007,Female,3.44
THA,2007,Male,14.18
THA,2008,Both,7.98
THA,2008,Female,3.14
THA,2008,Male,13.1
THA,2009,Both,7.41
THA,2009,Female,2.9
THA,2009,Male,12.19
THA,2010,Both,7.57
THA,2010,Female,2.96
THA,2010,Male,12.46
THA,2011,Both,7.87
THA,2011,Female,3.08
THA,2011,Male,12.96
THA,2012,Both,8.08
THA,2012,Female,3.17
THA,2012,Male,13.31
THA,2013,Both,8.16
THA,2013,Female,3.2
THA,2013,Male,13.45
THA,2014,Both,8.1
THA,2014,Female,3.17
THA,2014,Male,13.36
